Code Domaine,Domaine,Code zone,Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole
"FBS","Nouveaux Bilans Alimentaire","96","Chine - RAS de Hong-Kong","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","19.67","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","128","Chine - RAS de Macao","674","Disponibilité de protéines en quantité (g/personne/jour)","2943","Viande","2017","2017","g/personne/jour","39.47","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","128","Chine - RAS de Macao","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","11.63","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","41","Chine, continentale","674","Disponibilité de protéines en quantité (g/personne/jour)","2943","Viande","2017","2017","g/personne/jour","19.55","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","41","Chine, continentale","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","4.4","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","214","Chine, Taiwan Province de","674","Disponibilité de protéines en quantité (g/personne/jour)","2943","Viande","2017","2017","g/personne/jour","25.48","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","214","Chine, Taiwan Province de","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","11.1","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","50","Chypre","674","Disponibilité de protéines en quantité (g/personne/jour)","2943","Viande","2017","2017","g/personne/jour","24.4","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","50","Chypre","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","9.57","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","44","Colombie","674","Disponibilité de protéines en quantité (g/personne/jour)","2943","Viande","2017","2017","g/personne/jour","18.59","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","44","Colombie","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","10.03","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","46","Congo","674","Disponibilité de protéines en quantité (g/personne/jour)","2943","Viande","2017","2017","g/personne/jour","14.88","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","46","Congo","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","7.19","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","48","Costa Rica","674","Disponibilité de protéines en quantité (g/personne/jour)","2943","Viande","2017","2017","g/personne/jour","16.02","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","48","Costa Rica","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","7.93","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","107","Côte d'Ivoire","674","Disponibilité de protéines en quantité (g/personne/jour)","2943","Viande","2017","2017","g/personne/jour","4.82","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","107","Côte d'Ivoire","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","0.63","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","98","Croatie","674","Disponibilité de protéines en quantité (g/personne/jour)","2943","Viande","2017","2017","g/personne/jour","23.1","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","98","Croatie","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","4.05","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","49","Cuba","674","Disponibilité de protéines en quantité (g/personne/jour)","2943","Viande","2017","2017","g/personne/jour","21.18","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","49","Cuba","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","8.53","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","54","Danemark","674","Disponibilité de protéines en quantité (g/personne/jour)","2943","Viande","2017","2017","g/personne/jour","29.18","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","54","Danemark","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","11.23","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","72","Djibouti","674","Disponibilité de protéines en quantité (g/personne/jour)","2943","Viande","2017","2017","g/personne/jour","5.86","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","72","Djibouti","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","0.92","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","55","Dominique","674","Disponibilité de protéines en quantité (g/personne/jour)","2943","Viande","2017","2017","g/personne/jour","21.15","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","55","Dominique","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","13.31","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","59","Égypte","674","Disponibilité de protéines en quantité (g/personne/jour)","2943","Viande","2017","2017","g/personne/jour","10.57","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","59","Égypte","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","5.64","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","60","El Salvador","674","Disponibilité de protéines en quantité (g/personne/jour)","2943","Viande","2017","2017","g/personne/jour","11.21","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","60","El Salvador","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","7.14","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","225","Émirats arabes unis","674","Disponibilité de protéines en quantité (g/personne/jour)","2943","Viande","2017","2017","g/personne/jour","25.53","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","225","Émirats arabes unis","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","15.24","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","58","Équateur","674","Disponibilité de protéines en quantité (g/personne/jour)","2943","Viande","2017","2017","g/personne/jour","14.9","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","58","Équateur","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","6.45","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","203","Espagne","674","Disponibilité de protéines en quantité (g/personne/jour)","2943","Viande","2017","2017","g/personne/jour","32.25","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","203","Espagne","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","12.45","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","63","Estonie","674","Disponibilité de protéines en quantité (g/personne/jour)","2943","Viande","2017","2017","g/personne/jour","18.87","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","63","Estonie","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","7.17","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","209","Eswatini","674","Disponibilité de protéines en quantité (g/personne/jour)","2943","Viande","2017","2017","g/personne/jour","9.88","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","209","Eswatini","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","2.23","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","231","États-Unis d'Amérique","674","Disponibilité de protéines en quantité (g/personne/jour)","2943","Viande","2017","2017","g/personne/jour","40.33","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","231","États-Unis d'Amérique","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","19.98","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","238","Éthiopie","674","Disponibilité de protéines en quantité (g/personne/jour)","2943","Viande","2017","2017","g/personne/jour","2.86","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","238","Éthiopie","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","0.23","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","185","Fédération de Russie","674","Disponibilité de protéines en quantité (g/personne/jour)","2943","Viande","2017","2017","g/personne/jour","25.5","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","185","Fédération de Russie","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","10.73","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","66","Fidji","674","Disponibilité de protéines en quantité (g/personne/jour)","2943","Viande","2017","2017","g/personne/jour","14.07","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","66","Fidji","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","8.62","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","67","Finlande","674","Disponibilité de protéines en quantité (g/personne/jour)","2943","Viande","2017","2017","g/personne/jour","25.83","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","67","Finlande","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","7.93","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","68","France","674","Disponibilité de protéines en quantité (g/personne/jour)","2943","Viande","2017","2017","g/personne/jour","27.04","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","68","France","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","8.67","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","74","Gabon","674","Disponibilité de protéines en quantité (g/personne/jour)","2943","Viande","2017","2017","g/personne/jour","23.1","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","74","Gabon","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","10.61","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","75","Gambie","674","Disponibilité de protéines en quantité (g/personne/jour)","2943","Viande","2017","2017","g/personne/jour","3","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","75","Gambie","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","1.24","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","73","Géorgie","674","Disponibilité de protéines en quantité (g/personne/jour)","2943","Viande","2017","2017","g/personne/jour","10.5","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","73","Géorgie","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","5.18","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","81","Ghana","674","Disponibilité de protéines en quantité (g/personne/jour)","2943","Viande","2017","2017","g/personne/jour","5.22","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","81","Ghana","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","2.25","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","84","Grèce","674","Disponibilité de protéines en quantité (g/personne/jour)","2943","Viande","2017","2017","g/personne/jour","22.07","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","84","Grèce","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","6.32","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","86","Grenade","674","Disponibilité de protéines en quantité (g/personne/jour)","2943","Viande","2017","2017","g/personne/jour","20.73","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","86","Grenade","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","14.71","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","89","Guatemala","674","Disponibilité de protéines en quantité (g/personne/jour)","2943","Viande","2017","2017","g/personne/jour","12.12","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","89","Guatemala","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","5.77","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","90","Guinée","674","Disponibilité de protéines en quantité (g/personne/jour)","2943","Viande","2017","2017","g/personne/jour","4.79","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","90","Guinée","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","0.73","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","175","Guinée-Bissau","674","Disponibilité de protéines en quantité (g/personne/jour)","2943","Viande","2017","2017","g/personne/jour","5.73","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","175","Guinée-Bissau","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","0.74","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","91","Guyana","674","Disponibilité de protéines en quantité (g/personne/jour)","2943","Viande","2017","2017","g/personne/jour","14.99","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","91","Guyana","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","12.33","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","93","Haïti","674","Disponibilité de protéines en quantité (g/personne/jour)","2943","Viande","2017","2017","g/personne/jour","6.07","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","93","Haïti","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","2.49","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","95","Honduras","674","Disponibilité de protéines en quantité (g/personne/jour)","2943","Viande","2017","2017","g/personne/jour","11.63","Fc","Donnée calculée"
